id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1224301608088961024,1224301608088961024,1580731224000,2020-02-03,12:00:24,GMT,5820642,stranahan,𝙻𝚎𝚎 𝚂𝚝𝚛𝚊𝚗𝚊𝚑𝚊𝚗 ⏳,,News | Iowa Caucuses | Coronavirus A Pandemic? | Taking GREAT Calls (202) 521-1320  https://www.pscp.tv/w/cQgC2DUxNzIyMzh8MWxEeExnZG53VnZKbahbnyv3Nn3UftE_BYU8qyBx5RiyRkT8te-N_ZQsV7qk …,[],['https://www.pscp.tv/w/cQgC2DUxNzIyMzh8MWxEeExnZG53VnZKbahbnyv3Nn3UftE_BYU8qyBx5RiyRkT8te-N_ZQsV7qk'],[],0,5,8,[],[],https://twitter.com/stranahan/status/1224301608088961024,False,,0,,,,,,,"[{'user_id': '5820642', 'username': 'stranahan'}]",,,,
1224301606059069440,1224301606059069440,1580731223000,2020-02-03,12:00:23,GMT,2842069054,telefetucuman,Telefe Tucumán,,Wanda Nara mostró en sus redes sociales cómo se protege del coronavirus  https://tucuman.telefe.com/espectaculos/wanda-nara-mostro-en-sus-redes-sociales-como-se-protege-del-coronavirus/ … pic.twitter.com/ZTYBtqj3Qg,[],['https://tucuman.telefe.com/espectaculos/wanda-nara-mostro-en-sus-redes-sociales-como-se-protege-del-coronavirus/'],['https://pbs.twimg.com/media/EP2X0XoWoAIEVgE.jpg'],0,0,0,[],[],https://twitter.com/telefetucuman/status/1224301606059069440,False,,0,,,,,,,"[{'user_id': '2842069054', 'username': 'telefetucuman'}]",,,,
1224301605836582912,1224301605836582912,1580731223000,2020-02-03,12:00:23,GMT,3192443324,midcom1965,Allen  Vandewarker,,"China is losing the battle against coronavirus, citizen journalist warns  https://shar.es/a3UG4B ",[],['https://shar.es/a3UG4B'],[],0,0,0,[],[],https://twitter.com/midcom1965/status/1224301605836582912,False,,0,,,,,,,"[{'user_id': '3192443324', 'username': 'midcom1965'}]",,,,
1224301605031481345,1224301605031481345,1580731223000,2020-02-03,12:00:23,GMT,21871219,magiccolumbus95,Magic 95.5,,Ohio Health Officials Investigating 2 Possible Coronavirus Cases  http://bit.ly/3aZPKS2 ,[],['http://bit.ly/3aZPKS2'],[],0,0,0,[],[],https://twitter.com/Magiccolumbus95/status/1224301605031481345,False,,0,,,,,,,"[{'user_id': '21871219', 'username': 'Magiccolumbus95'}]",,,,
1224301601097158662,1224301601097158662,1580731222000,2020-02-03,12:00:22,GMT,2982339572,shopatgoshop,Go Shop Malaysia,,"Prevention is always better than cure! 

Follow the steps to protect yourself from Wuhan Coronavirus 😇
Stay healthy always dear Go Shoppers! 🥰  pic.twitter.com/2EbfNMyvnA",[],[],['https://pbs.twimg.com/media/EP2X0T5XsAEIC_o.jpg'],0,0,0,[],[],https://twitter.com/ShopatGoShop/status/1224301601097158662,False,,0,,,,,,,"[{'user_id': '2982339572', 'username': 'ShopatGoShop'}]",,,,
1224301601046892544,1224301601046892544,1580731222000,2020-02-03,12:00:22,GMT,3044272683,thephaserdotcom,ThePhaser.com,,Coronavirus Continues Spreading Fast — How Bad Will It Get?  http://www.youtube.com/watch?v=P_3hNPTofEU … https://thephaser.com/2020/02/coronavirus-continues-spreading-fast-how-bad-will-it-get/ …,[],"['http://www.youtube.com/watch?v=P_3hNPTofEU', 'https://thephaser.com/2020/02/coronavirus-continues-spreading-fast-how-bad-will-it-get/']",[],0,0,0,[],[],https://twitter.com/thePhaserdotcom/status/1224301601046892544,False,,0,,,,,,,"[{'user_id': '3044272683', 'username': 'thePhaserdotcom'}]",,,,
1224301600900026372,1224301600900026372,1580731222000,2020-02-03,12:00:22,GMT,4700465902,vueltamfierro,Martin Fierro,,"Avanza el coronavirus: primera muerte fuera de China | Un hombre de 44 años falleció en Filipinas, después de llegar de Wuhan  http://bit.ly/2Oo2atv  vía @Pagina12",['pagina12'],['http://bit.ly/2Oo2atv'],[],0,0,1,[],[],https://twitter.com/VueltaMFierro/status/1224301600900026372,False,,0,,,,,,,"[{'user_id': '4700465902', 'username': 'VueltaMFierro'}, {'user_id': '775474080715767808', 'username': 'pagina12'}]",,,,
1224301600727941122,1224301600727941122,1580731222000,2020-02-03,12:00:22,GMT,2719087607,abdulaasanovski,ABDULLAH ASANOVSKI 🌐 Australian Labour Party,,"""Coronavirus: Death toll jumps over 350 as outbreak spreads to more countries""   https://twitter.com/i/events/1219057585707315201 …",[],['https://twitter.com/i/events/1219057585707315201'],[],0,0,0,[],[],https://twitter.com/AbdulaAsanovski/status/1224301600727941122,False,,0,,,,,,,"[{'user_id': '2719087607', 'username': 'AbdulaAsanovski'}]",,,,
1224301598215671808,1224301598215671808,1580731222000,2020-02-03,12:00:22,GMT,49616273,globaltimesnews,Global Times,,A pregnant woman with novel coronavirus (2019-nCoV) pneumonia has delivered a healthy baby in northeast China's Heilongjiang Province. The baby is tested negative for the novel coronavirus.  http://bit.ly/37UNfyD  pic.twitter.com/mwMZxqN5Jb,[],['http://bit.ly/37UNfyD'],['https://pbs.twimg.com/media/EP2X0LCX4AEv39g.jpg'],4,77,238,[],[],https://twitter.com/globaltimesnews/status/1224301598215671808,False,,0,,,,,,,"[{'user_id': '49616273', 'username': 'globaltimesnews'}]",,,,
1224301596642889728,1224301596642889728,1580731221000,2020-02-03,12:00:21,GMT,541207239,franultraputa,Gordo tetas de polenta,,Ah pero que el confirmado de coronavirus en España es en las islas Canarias???? Pues no sé las quemamos si tampoco hay nadie ahí eoke,[],[],[],2,1,0,[],[],https://twitter.com/FranUltraputa/status/1224301596642889728,False,,0,,,,,,,"[{'user_id': '541207239', 'username': 'FranUltraputa'}]",,,,
1224301596512747530,1224301596512747530,1580731221000,2020-02-03,12:00:21,GMT,81136269,middleeastmnt,Middle East Monitor,,"#Coronavirus: Algeria evacuates Tunisian, Libyan students from China's Wuhan  https://www.middleeastmonitor.com/20200203-coronavirus-algeria-evacuates-tunisian-nationals-and-libyan-students-from-chinas-wuhan/ …",[],['https://www.middleeastmonitor.com/20200203-coronavirus-algeria-evacuates-tunisian-nationals-and-libyan-students-from-chinas-wuhan/'],[],0,1,1,['#coronavirus'],[],https://twitter.com/MiddleEastMnt/status/1224301596512747530,False,,0,,,,,,,"[{'user_id': '81136269', 'username': 'MiddleEastMnt'}]",,,,
1224301594881056768,1224301594881056768,1580731221000,2020-02-03,12:00:21,GMT,3900766159,bengalbachao,Banglar Gorbo Mamata #BGM,,"The West Bengal health department, in the wake of the growing coronavirus threat, has put in place a surveillance mechanism in Hili, Petrapole and Gede areas along the India-Bangladesh border.
#coronavirus
 https://www.orissapost.com/coronavirus-scare-surveillance-system-in-place-along-bangladesh-border-in-west-bengal/ …",[],['https://www.orissapost.com/coronavirus-scare-surveillance-system-in-place-along-bangladesh-border-in-west-bengal/'],[],0,0,0,['#coronavirus'],[],https://twitter.com/BengalBachao/status/1224301594881056768,False,,0,,,,,,,"[{'user_id': '3900766159', 'username': 'BengalBachao'}]",,,,
1224301593748803584,1224301593748803584,1580731221000,2020-02-03,12:00:21,GMT,159899911,patriciogiusto,Patricio Giusto (帕西奥),,"Gracias @NYP999 por la entrevista. Hablamos sobre el racismo que se ha desatado por el #coronavirus y su impacto en la economía de #China y del mundo. Además, de la pobre respuesta de #Argentina con #GinesGonzález a esta crisis.  https://youtu.be/wUTw5rtX2-c  pic.twitter.com/ypFhb7abIr",['nyp999'],['https://youtu.be/wUTw5rtX2-c'],['https://pbs.twimg.com/media/EP2XznNXsAIRYof.jpg'],0,1,3,"['#coronavirus', '#china', '#argentina', '#ginesgonzález']",[],https://twitter.com/patriciogiusto/status/1224301593748803584,False,,0,,,,,,,"[{'user_id': '159899911', 'username': 'patriciogiusto'}, {'user_id': '171868618', 'username': 'NYP999'}]",,,,
1224301593597792257,1224301593597792257,1580731220000,2020-02-03,12:00:20,GMT,1182438355147120640,mackintoshhd,MACKINTOSH-HD.NET,,Samsung's largest store closed due to coronavirus -  https://mackintosh-hd.net/samsungs-largest-store-closed-due-to-coronavirus/ … pic.twitter.com/ZjkToRe4en,[],['https://mackintosh-hd.net/samsungs-largest-store-closed-due-to-coronavirus/'],['https://pbs.twimg.com/media/EP2Xz1bWsAEWdqi.jpg'],0,0,0,[],[],https://twitter.com/MackintoshHD/status/1224301593597792257,False,,0,,,,,,,"[{'user_id': '1182438355147120640', 'username': 'MackintoshHD'}]",,,,
1224301593287430146,1224301593287430146,1580731220000,2020-02-03,12:00:20,GMT,654203,iol,IOL News,,"The following is a list of international sports events affected by the #coronavirus, which has killed over 300 people and infected more than 14 000 in China.  https://www.iol.co.za/sport/sporting-events-affected-due-to-coronavirus-epidemic-42021044?utm_source=twitter&utm_medium=social …",[],['https://www.iol.co.za/sport/sporting-events-affected-due-to-coronavirus-epidemic-42021044?utm_source=twitter&utm_medium=social'],[],0,2,1,['#coronavirus'],[],https://twitter.com/IOL/status/1224301593287430146,False,,0,,,,,,,"[{'user_id': '654203', 'username': 'IOL'}]",,,,
1224301592318480384,1224301592318480384,1580731220000,2020-02-03,12:00:20,GMT,2383502784,cloudwards,cloudwards,,Coronavirus has been enough to scare even Apple off.  https://buff.ly/2vGJb6R  pic.twitter.com/3I93TlZpE6,[],['https://buff.ly/2vGJb6R'],['https://pbs.twimg.com/media/EP2Xz1VXsAAKhvL.jpg'],0,0,0,[],[],https://twitter.com/cloudwards/status/1224301592318480384,False,,0,,,,,,,"[{'user_id': '2383502784', 'username': 'cloudwards'}]",,,,
1224301591890518018,1224301583170588673,1580731220000,2020-02-03,12:00:20,GMT,2188376557,giffy_cdc,Giffy,,"MYTH: The coronavirus can be treated with antibiotics.

FACT: Antibiotics do not work on viruses. To date, there is no specific antiviral treatment recommended for treatment of the novel coronavirus.",[],[],[],1,0,0,[],[],https://twitter.com/giffy_cdc/status/1224301591890518018,False,,0,,,,,,,"[{'user_id': '2188376557', 'username': 'giffy_cdc'}]",,,,
1224301591760687104,1224301591760687104,1580731220000,2020-02-03,12:00:20,GMT,326284577,incomico,Incomico,,Corporación Umbrella agradece a los medios la publicidad sobre el corona virus...,[],[],[],1,0,13,[],[],https://twitter.com/Incomico/status/1224301591760687104,False,,0,,,,,,,"[{'user_id': '326284577', 'username': 'Incomico'}]",,,,
1224301591068540928,1224301591068540928,1580731220000,2020-02-03,12:00:20,GMT,1167478010532061185,dissentw,gab.com/DissentWatch,,Why The Coronavirus Pandemic May Hit Sanctuary Cities First  https://dissentwatch.com/?p=37437 ,[],['https://dissentwatch.com/?p=37437'],[],0,0,0,[],[],https://twitter.com/DissentW/status/1224301591068540928,False,,0,,,,,,,"[{'user_id': '1167478010532061185', 'username': 'DissentW'}]",,,,
1224301590187663361,1224301590187663361,1580731220000,2020-02-03,12:00:20,GMT,973994524115550208,reviewero,Go.Corona.Corona.Go,,Everyone says Ghost stories on @NetflixIndia is so shitty you are better of dying of corona virus than watching it. How do you rate it?,['netflixindia'],[],[],3,4,11,[],[],https://twitter.com/reviewero/status/1224301590187663361,False,,0,,,,,,,"[{'user_id': '973994524115550208', 'username': 'reviewero'}, {'user_id': '4502936240', 'username': 'NetflixIndia'}]",,,,
1224301588845600768,1224301588845600768,1580731219000,2020-02-03,12:00:19,GMT,16012783,thedailybeast,The Daily Beast,,A 44-year-old man in the Philippines has become the first person to die of the new coronavirus outside of China  https://trib.al/bDt3aJF ,[],['https://trib.al/bDt3aJF'],[],0,8,7,[],[],https://twitter.com/thedailybeast/status/1224301588845600768,False,,0,,,,,,,"[{'user_id': '16012783', 'username': 'thedailybeast'}]",,,,
1224301587251810304,1224301587251810304,1580731219000,2020-02-03,12:00:19,GMT,3972607857,rnadxb,🎊🎉Good Vibes🎊🎉®,,"🙏🙏🙏

Turkey has sent medical aid to China.

#China #Wuhan #nCOV #novelCoronaVirus #coronavirus 

***********  pic.twitter.com/tAT1quTJFw",[],[],['https://pbs.twimg.com/media/EP2XyzaXkAAhrp8.png'],0,3,11,"['#china', '#wuhan', '#ncov', '#novelcoronavirus', '#coronavirus']",[],https://twitter.com/rnadxb/status/1224301587251810304,False,,0,,,,,,,"[{'user_id': '3972607857', 'username': 'rnadxb'}]",,,,
1224301587230793728,1224301587230793728,1580731219000,2020-02-03,12:00:19,GMT,788410598853840896,somosrosariook,Somos Rosario,,"Qué es el Coronavirus?
Cómo prevenirse. Síntomas, contagio
La declaró la OMS por la propagación del virus
#Coronavirus #Emergencia #Virus #China #Propagacion
#Hoy #Noticias #News #Rosario #SantaFe #Titulos #Destacados #Somos #SomosRosario pic.twitter.com/9KM4to2Bva",[],[],['https://pbs.twimg.com/media/EP2XzV3W4AEVWoP.png'],0,7,8,"['#coronavirus', '#emergencia', '#virus', '#china', '#propagacion', '#hoy', '#noticias', '#news', '#rosario', '#santafe', '#titulos', '#destacados', '#somos', '#somosrosario']",[],https://twitter.com/SomosRosarioOK/status/1224301587230793728,False,,0,,,,,,,"[{'user_id': '788410598853840896', 'username': 'SomosRosarioOK'}]",,,,
1224301586094219269,1223908023799885824,1580731219000,2020-02-03,12:00:19,GMT,1023127326,arachnofool,Nadie,,"Si es por lo del coronavirus, no lo veo como un simulacro, para nada. No es la peor, y habrá peores, pero es en sí una pandemia. Dado el periodo de incubacion, en un par de semanas habrá muchos muertos en varios continentes.
Tampoco es cuestión de pánico, pero no es simple gripa.",['andaluz_jarto'],[],[],0,0,0,[],[],https://twitter.com/Arachnofool/status/1224301586094219269,False,,0,,,,,,,"[{'user_id': '1023127326', 'username': 'Arachnofool'}, {'user_id': '899770161577807872', 'username': 'Andaluz_Jarto'}]",,,,
1224301585276080128,1224301585276080128,1580731219000,2020-02-03,12:00:19,GMT,2475814386,securitynewsbot,Security News Bot,,"Wuhan coronavirus exploited to deliver #malware, #phishing, hoaxes  http://feedproxy.google.com/~r/HelpNetSecurity/~3/hF6xJcbAHsg/ … #HelpNetSecurity",[],['http://feedproxy.google.com/~r/HelpNetSecurity/~3/hF6xJcbAHsg/'],[],0,1,0,"['#malware', '#phishing', '#helpnetsecurity']",[],https://twitter.com/SecurityNewsbot/status/1224301585276080128,False,,0,,,,,,,"[{'user_id': '2475814386', 'username': 'SecurityNewsbot'}]",,,,
1224301585074999296,1224301585074999296,1580731218000,2020-02-03,12:00:18,GMT,825571761207050240,eretief1,E Retief,,Jovmean: Latest Information Resources on the Coronavirus (3 February 2020).   https://jovmean.blogspot.com/2020/02/latest-information-resources-on.html?spref=tw …,[],['https://jovmean.blogspot.com/2020/02/latest-information-resources-on.html?spref=tw'],[],0,0,0,[],[],https://twitter.com/ERetief1/status/1224301585074999296,False,,0,,,,,,,"[{'user_id': '825571761207050240', 'username': 'ERetief1'}]",,,,
1224301584873443328,1224301584873443328,1580731218000,2020-02-03,12:00:18,GMT,16507856,mstandaert,Michael Standaert,,Coronavirus: dozens more die in Chinese city at centre of outbreak  https://www.theguardian.com/world/2020/feb/03/coronavirus-dozens-more-deaths-chinese-province-centre-outbreak-hubei …,[],['https://www.theguardian.com/world/2020/feb/03/coronavirus-dozens-more-deaths-chinese-province-centre-outbreak-hubei'],[],0,1,0,[],[],https://twitter.com/mstandaert/status/1224301584873443328,False,,0,,,,,,,"[{'user_id': '16507856', 'username': 'mstandaert'}]",,,,
1224301583745343488,1224301583745343488,1580731218000,2020-02-03,12:00:18,GMT,842067043012739073,marco_kerkhofs,NETH👉MON 96 IC-24 DEATHS👉FRI 106 DEATHS,,"1. Dutch government evacuated citizens from Wuhan
2. Dutch be required to stay in quarantine for 14 days

They get to do this at home with,""no strict enforcement of rules"" 
#wuhan #coronavirus #BreakingNews 

 3. Dutch evacuees NOW AT #HuisterHeide base pic.twitter.com/85Vkkndne5",[],[],[],0,1,0,"['#wuhan', '#coronavirus', '#breakingnews', '#huisterheide']",[],https://twitter.com/marco_kerkhofs/status/1224301583745343488,False,,1,,,,,,,"[{'user_id': '842067043012739073', 'username': 'marco_kerkhofs'}]",,,,
1224301583170588673,1224301583170588673,1580731218000,2020-02-03,12:00:18,GMT,2188376557,giffy_cdc,Giffy,,A thread on common misconceptions and facts about the 2019 Novel Coronavirus (2019-NCoV) #GiffySays,[],[],[],1,18,21,['#giffysays'],[],https://twitter.com/giffy_cdc/status/1224301583170588673,False,,0,,,,,,,"[{'user_id': '2188376557', 'username': 'giffy_cdc'}]",,,,
1224301583120375814,1224301583120375814,1580731218000,2020-02-03,12:00:18,GMT,17155995,hc_finance,Healthcare Finance,,WHO declares global health emergency over #coronavirus spread. #PopHealthIT https://bit.ly/2GP1WHH ,[],['https://bit.ly/2GP1WHH'],[],0,1,0,"['#coronavirus', '#pophealthit']",[],https://twitter.com/HC_Finance/status/1224301583120375814,False,,0,,,,,,,"[{'user_id': '17155995', 'username': 'HC_Finance'}]",,,,
1224301582965182464,1224301582965182464,1580731218000,2020-02-03,12:00:18,GMT,109269283,deveregroup,deVere Group,,"Coronavirus outbreak prolongs New Year holidays
#deVereNews
 https://dv-g.com/2ucVt6o  pic.twitter.com/V874gBUlt1",[],['https://dv-g.com/2ucVt6o'],['https://pbs.twimg.com/media/EP2XzTRX0AAb2k7.jpg'],0,0,0,['#deverenews'],[],https://twitter.com/deveregroup/status/1224301582965182464,False,,0,,,,,,,"[{'user_id': '109269283', 'username': 'deveregroup'}]",,,,
1224301582323535873,1224301582323535873,1580731218000,2020-02-03,12:00:18,GMT,1118432292131753984,notiziedi_it,Notiziedi,,"Coronavirus, rientrati i 56 italiani bloccati a Wuhan. “Primi controlli negativi”  https://notiziedi.it/coronavirus-rientrati-i-56-italiani-bloccati-a-wuhan-primi-controlli-negativi/ …",[],['https://notiziedi.it/coronavirus-rientrati-i-56-italiani-bloccati-a-wuhan-primi-controlli-negativi/'],[],0,0,0,[],[],https://twitter.com/Notiziedi_it/status/1224301582323535873,False,,0,,,,,,,"[{'user_id': '1118432292131753984', 'username': 'Notiziedi_it'}]",,,,
1224301581480251392,1224301581480251392,1580731218000,2020-02-03,12:00:18,GMT,1118432292131753984,notiziedi_it,Notiziedi,,"Coronavirus, atterrato a Pratica di Mare l’aereo con 56 italiani. Cecchignola in rivolta: “Non li vogliamo”  https://notiziedi.it/coronavirus-atterrato-a-pratica-di-mare-laereo-con-56-italiani-cecchignola-in-rivolta-non-li-vogliamo/ …",[],['https://notiziedi.it/coronavirus-atterrato-a-pratica-di-mare-laereo-con-56-italiani-cecchignola-in-rivolta-non-li-vogliamo/'],[],0,0,0,[],[],https://twitter.com/Notiziedi_it/status/1224301581480251392,False,,0,,,,,,,"[{'user_id': '1118432292131753984', 'username': 'Notiziedi_it'}]",,,,
1224301581325230080,1224301581325230080,1580731218000,2020-02-03,12:00:18,GMT,118826939,patoliberta,Patricio Sánchez 🐍,,"""Coronavirus: Cómo es y cómo ataca al organismo."" @quepasacl de @latercera https://www.latercera.com/que-pasa/noticia/coronavirus-virus-mundo/995277/ …","['quepasacl', 'latercera']",['https://www.latercera.com/que-pasa/noticia/coronavirus-virus-mundo/995277/'],[],0,0,0,[],[],https://twitter.com/patoliberta/status/1224301581325230080,False,,0,,,,,,,"[{'user_id': '118826939', 'username': 'patoliberta'}, {'user_id': '172477586', 'username': 'QuePasaCL'}, {'user_id': '3222731', 'username': 'latercera'}]",,,,
1224301575239323656,1224117679621013509,1580731216000,2020-02-03,12:00:16,GMT,841968258,josemercado_ar,Jose Mercado,,El millón de musulmanes en campos de concentracion en cuanto tiempo construyeron?? #china #coronavirus #Ezeiza,"['nicojoseisola', 'spitta1969']",[],[],0,0,0,"['#china', '#coronavirus', '#ezeiza']",[],https://twitter.com/josemercado_ar/status/1224301575239323656,False,,0,,,,,,,"[{'user_id': '841968258', 'username': 'josemercado_ar'}, {'user_id': '125813098', 'username': 'NicoJoseIsola'}, {'user_id': '252168075', 'username': 'spitta1969'}]",,,,
1224301575134420993,1224301575134420993,1580731216000,2020-02-03,12:00:16,GMT,800062593524256770,vivianroura,la Vivi,,"En Ecuador todavía no pueden decir si tiene o no coronavirus una persona, una.  https://twitter.com/EFEnoticias/status/1224253178847297536 …",[],['https://twitter.com/EFEnoticias/status/1224253178847297536'],[],0,1,0,[],[],https://twitter.com/VivianRoura/status/1224301575134420993,False,https://twitter.com/EFEnoticias/status/1224253178847297536,0,,,,,,,"[{'user_id': '800062593524256770', 'username': 'VivianRoura'}]",,,,
1224301574664511488,1224301574664511488,1580731216000,2020-02-03,12:00:16,GMT,1207262734036791296,malaysiatms,Tamil Micset Malaysia,," https://in.tamilmicset.com/india-news/corona-virus-india-china-wuhan/ …
#coronavirus #tamilpeoples",[],['https://in.tamilmicset.com/india-news/corona-virus-india-china-wuhan/'],[],0,0,0,"['#coronavirus', '#tamilpeoples']",[],https://twitter.com/malaysiatms/status/1224301574664511488,False,,0,,,,,,,"[{'user_id': '1207262734036791296', 'username': 'malaysiatms'}]",,,,
1224301574320787457,1224301574320787457,1580731216000,2020-02-03,12:00:16,GMT,3374033140,focusgamingnews,Focus Gaming News,,Macau’s gross gaming revenue falls 11.3% year on year in January as the Coronavirus outbreak continues to impact the sector. #InTheSpotlightFGN #AsiaPacific #Macau #Casino #CasinoNews #FinanceNews https://buff.ly/2uenR8k ,[],['https://buff.ly/2uenR8k'],[],0,0,0,"['#inthespotlightfgn', '#asiapacific', '#macau', '#casino', '#casinonews', '#financenews']",[],https://twitter.com/FocusGamingNews/status/1224301574320787457,False,,0,,,,,,,"[{'user_id': '3374033140', 'username': 'FocusGamingNews'}]",,,,
1224301573708402688,1224301573708402688,1580731216000,2020-02-03,12:00:16,GMT,24603610,zoevaldes,Zoé Valdés,,El fundador de Alibaba dona 14 millones para el desarrollo de la vacuna contra el coronavirus  http://zoevaldes.net/2020/02/03/el-fundador-de-alibaba-dona-14-millones-para-el-desarrollo-de-la-vacuna-contra-el-coronavirus/ … pic.twitter.com/7ADCggHyph,[],['http://zoevaldes.net/2020/02/03/el-fundador-de-alibaba-dona-14-millones-para-el-desarrollo-de-la-vacuna-contra-el-coronavirus/'],['https://pbs.twimg.com/media/EP2Xyv_WkAEFyfA.jpg'],0,0,4,[],[],https://twitter.com/zoevaldes/status/1224301573708402688,False,,0,,,,,,,"[{'user_id': '24603610', 'username': 'zoevaldes'}]",,,,
1224301573368696832,1224301573368696832,1580731216000,2020-02-03,12:00:16,GMT,2437579938,ary_antipt,Ary ANTI PT,,"Construído em 10 dias, hospital recebe seus primeiros pacientes com coronavírus na China | Mundo | G1  https://g1.globo.com/mundo/noticia/2020/02/03/construido-em-10-dias-hospital-recebe-seus-primeiros-pacientes-com-coronavirus-na-china.ghtml …",[],['https://g1.globo.com/mundo/noticia/2020/02/03/construido-em-10-dias-hospital-recebe-seus-primeiros-pacientes-com-coronavirus-na-china.ghtml'],[],0,0,0,[],[],https://twitter.com/Ary_AntiPT/status/1224301573368696832,False,,0,,,,,,,"[{'user_id': '2437579938', 'username': 'Ary_AntiPT'}]",,,,
1224301572118716417,1224301572118716417,1580731215000,2020-02-03,12:00:15,GMT,526343521,elwatannews,بوابة الوطن,,"قبل المدارس.. طرق حماية الأطفال من الإصابة بالفيروسات المختلفة
 http://bit.ly/36VGsmO 
#coronavirus",[],['http://bit.ly/36VGsmO'],[],0,0,5,['#coronavirus'],[],https://twitter.com/ElwatanNews/status/1224301572118716417,False,,0,,,,,,,"[{'user_id': '526343521', 'username': 'ElwatanNews'}]",,,,
1224301572064194562,1224301572064194562,1580731215000,2020-02-03,12:00:15,GMT,2941644267,efectococuyo,Efecto Cocuyo,,"#SepaQue Dos de los ciudadanos alemanes evacuados de Wuhan, dieron positivo al coronavirus lo que aumenta a diez los casos de contagio en Alemania
 https://efectococuyo.com/internacionales/alemania-dos-evacuados-de-wuhan-infectados-con-coronavirus/ …",[],['https://efectococuyo.com/internacionales/alemania-dos-evacuados-de-wuhan-infectados-con-coronavirus/'],[],0,5,3,['#sepaque'],[],https://twitter.com/EfectoCocuyo/status/1224301572064194562,False,,0,,,,,,,"[{'user_id': '2941644267', 'username': 'EfectoCocuyo'}]",,,,
1224301571804221441,1224301571804221441,1580731215000,2020-02-03,12:00:15,GMT,15764723,rustoo,Rustoo,,"🦠 To predict how the virus will spread, scientists need to look at range of factors, including reproduction rates and the incubation period.

Coronavirus: how far will it spread?  https://buff.ly/2Scy1yp 
#SciComm
#ScienceCommunication
#ResearchCommunication
#VisualCommunication pic.twitter.com/dNEScPNjjN",[],['https://buff.ly/2Scy1yp'],['https://pbs.twimg.com/media/EP2XyquXUAcghxD.jpg'],0,3,2,"['#scicomm', '#sciencecommunication', '#researchcommunication', '#visualcommunication']",[],https://twitter.com/Rustoo/status/1224301571804221441,False,,0,,,,,,,"[{'user_id': '15764723', 'username': 'Rustoo'}]",,,,
1224301569686065153,1224301569686065153,1580731215000,2020-02-03,12:00:15,GMT,4545490043,aldru02,Míriam Aldrufeu,,mi bunker para sobrevivir del coronavirus  https://twitter.com/estefa_plaza/status/1223923274075328512 …,[],['https://twitter.com/estefa_plaza/status/1223923274075328512'],[],0,0,0,[],[],https://twitter.com/aldru02/status/1224301569686065153,False,https://twitter.com/estefa_plaza/status/1223923274075328512,0,,,,,,,"[{'user_id': '4545490043', 'username': 'aldru02'}]",,,,
1224301568461352962,1224301568461352962,1580731215000,2020-02-03,12:00:15,GMT,16299627,cbsnewyork,CBS New York,,"CBSN NEW YORK: 3 people in NYC undergoing testing for coronavirus, results in 2 days:  http://cbsloc.al/cbsnnewyork  #cbsnewyork",[],['http://cbsloc.al/cbsnnewyork'],[],0,2,1,['#cbsnewyork'],[],https://twitter.com/CBSNewYork/status/1224301568461352962,False,,0,,,,,,,"[{'user_id': '16299627', 'username': 'CBSNewYork'}]",,,,
1224301566733291526,1224301566733291526,1580731214000,2020-02-03,12:00:14,GMT,131569007,moswaa,MoSWaa 😷,,"VIRUS -  Des médecins thaï ont annoncé dimanche avoir expérimenté avec un certain succès sur des patients atteints d'une forme sévère de coronavirus 2019-nCoV un cocktail de médicaments contre la grippe et le VIH, l'agent viral du sida.  https://www.challenges.fr/monde/coronavirus-un-mix-d-antiviraux-teste-en-thailande-donne-des-resultats-encourageants_696994 …",[],['https://www.challenges.fr/monde/coronavirus-un-mix-d-antiviraux-teste-en-thailande-donne-des-resultats-encourageants_696994'],[],0,2,2,[],[],https://twitter.com/moswaa/status/1224301566733291526,False,,0,,,,,,,"[{'user_id': '131569007', 'username': 'moswaa'}]",,,,
1224301564531216384,1224301564531216384,1580731214000,2020-02-03,12:00:14,GMT,36043253,greenme_it,greenMe,,Psicosi da #Coronavirus: cani e gatti gettati dalle finestre o abbandonati in Cina per una fake news  https://buff.ly/2S6U3lO  pic.twitter.com/M6R8I5Jmmk,[],['https://buff.ly/2S6U3lO'],['https://pbs.twimg.com/media/EP2XyOyX4AMOtai.jpg'],3,11,10,['#coronavirus'],[],https://twitter.com/greenMe_it/status/1224301564531216384,False,,0,,,,,,,"[{'user_id': '36043253', 'username': 'greenMe_it'}]",,,,
1224301564309004288,1224301564309004288,1580731214000,2020-02-03,12:00:14,GMT,760471176686800896,sandracsalloum1,Neededchange,,"@marklevinshow If coronavirus finds way into CA homes population, there will be no stopping it!!",['marklevinshow'],[],[],0,0,0,[],[],https://twitter.com/sandracsalloum1/status/1224301564309004288,False,,0,,,,,,,"[{'user_id': '760471176686800896', 'username': 'sandracsalloum1'}, {'user_id': '38495835', 'username': 'marklevinshow'}]",,,,
